place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at,postal_code,latitude,longitude
1309,Go-Ang Pratunam Chicken Rice,Halal Certified,https://www.halaltag.com/place/1309,Plaza Singapura,"68 Orchard Road, #03-24,  Singapore 238839",2025-09-13T21:07:58.858957,238839,,
1309,Go-Ang Pratunam Chicken Rice,Halal Certified,https://www.halaltag.com/place/1309,VivoCity,"1 Harbourfront Walk, #B2-30,  Singapore 098585",2025-09-13T21:07:58.858957,098585,,
1482,Geylang Briyani Stall,Halal - Muslim Owned,https://www.halaltag.com/place/1482,Geylang Serai Market and Food Centre,"1 Geylang Serai, #02-146,  Singapore 402001",2025-09-13T21:07:59.513474,402001,,
1175,G S Oli Thosei,Halal - Muslim Owned,https://www.halaltag.com/place/1175,Geylang Serai Market and Food Centre,"1 Geylang Serai, Singapore 402001",2025-09-13T21:08:00.153299,402001,,
1975,Gading Street Food,Halal Certified,https://www.halaltag.com/place/1975,313@Somerset,"313 Orchard Road, #B3-10A,  Singapore 238895",2025-09-13T21:08:00.837974,238895,,
916,Green Delights,Halal Certified,https://www.halaltag.com/place/916,Westgate,"3 Gateway Drive, B2-K15/16,  Singapore 608532",2025-09-13T21:08:01.483264,608532,,
2019,Gyoza-San,Halal Certified,https://www.halaltag.com/place/2019,CIMB Plaza,"30 Raffles Place, #B1-29,  Singapore 048622",2025-09-13T21:08:02.145585,048622,,
2019,Gyoza-San,Halal Certified,https://www.halaltag.com/place/2019,Marina One The Heart,"5 Straits View , #B2-29,  Singapore 018936",2025-09-13T21:08:02.145585,018936,,
2019,Gyoza-San,Halal Certified,https://www.halaltag.com/place/2019,Sun Plaza,"30 Sembawang Drive, #B1-10,  Singapore 757713",2025-09-13T21:08:02.145585,757713,,
1923,GyoGyo,Halal Certified,https://www.halaltag.com/place/1923,Funan Mall,"107 North Bridge Road, #B1-34,  Singapore 179105",2025-09-13T21:08:02.818858,179105,,
1923,GyoGyo,Halal Certified,https://www.halaltag.com/place/1923,Plaza Singapura,"68 Orchard Road,  #06-08,  Singapore 238839",2025-09-13T21:08:02.818858,238839,,
1923,GyoGyo,Halal Certified,https://www.halaltag.com/place/1923,VivoCity,"1 Harbourfront Walk, #02-48,  Singapore 098585",2025-09-13T21:08:02.818858,098585,,
2368,Gino's East,Halal Certified,https://www.halaltag.com/place/2368,Cheong Chin Nam,"9 Cheong Chin Nam Road, Singapore 599734",2025-09-13T21:08:03.491697,599734,,
2368,Gino's East,Halal Certified,https://www.halaltag.com/place/2368,Jalan Kayu,"246 Jalan Kayu, Singapore 799470",2025-09-13T21:08:03.491697,799470,,
2368,Gino's East,Halal Certified,https://www.halaltag.com/place/2368,Mega@Woodlands,"39 Woodlands Close, #01-68,  Singapore 737856",2025-09-13T21:08:03.491697,737856,,
2368,Gino's East,Halal Certified,https://www.halaltag.com/place/2368,Our Tampines Hub (OTH),"1 Tampines Walk, #01-102,  Singapore 528523",2025-09-13T21:08:03.491697,528523,,
1273,Goreng Pisang King,Halal - Muslim Owned,https://www.halaltag.com/place/1273,Bedok Food Centre (Bedok Corner),"1 Bedok Road , #01-12,  Singapore 469572",2025-09-13T21:08:04.217285,469572,,
1935,Grand Copthorne Waterfront Hotel (Veranda Ballroom),Halal Certified,https://www.halaltag.com/place/1935,Grand Copthorne Waterfront,"392 Havelock Rd, Level 2 (Veranda Ballroom),  Singapore 169663",2025-09-13T21:08:04.885874,169663,,
2159,Good Vibes Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2159,Selegie Road,"171 Selegie Rd , Singapore 188323",2025-09-13T21:08:05.537424,188323,,
1848,Guan Kee Seafood,Halal Certified,https://www.halaltag.com/place/1848,Newton Food Centre,"500 Clemenceau Ave North, #01-53,  Singapore 229495",2025-09-13T21:08:06.310468,229495,,
858,Gado Grill,Halal Certified,https://www.halaltag.com/place/858,Bukit Panjang Plaza,"1 Jelebu Road, #01-42,  Singapore 677743",2025-09-13T21:08:06.982741,677743,,
858,Gado Grill,Halal Certified,https://www.halaltag.com/place/858,Kopitiam City,"Blk 277C, Compassvale Link, #01-13,  Singapore 543277",2025-09-13T21:08:06.982741,543277,,
858,Gado Grill,Halal Certified,https://www.halaltag.com/place/858,One Raffles Place,"1 Raffles Place, #B1-20,  Singapore 048616",2025-09-13T21:08:06.982741,048616,,
858,Gado Grill,Halal Certified,https://www.halaltag.com/place/858,Our Tampines Hub (OTH),"1 Tampines Walk, #B1-K4,  Singapore 528523",2025-09-13T21:08:06.982741,528523,,
858,Gado Grill,Halal Certified,https://www.halaltag.com/place/858,Sengkang Grand Mall,"70 Compassvale Bow, #01-03,  Singapore 544692",2025-09-13T21:08:06.982741,544692,,
1188,Gourmet Paradise,Halal Certified,https://www.halaltag.com/place/1188,HDB Hub,"Halal Certified Stalls:S1 - Yummy Niang TaufuS7 - Western FoodS16 - Sedap Nasi Padang480 Toa Payoh Lorong 6, #B1-01,  Singapore 310480",2025-09-13T21:08:07.636286,310480,,
1188,Gourmet Paradise,Halal Certified,https://www.halaltag.com/place/1188,Oasis Terraces,"Halal CertifiedS2 - KL Chilli MeeS6 - Fitra Chicken RiceS8 - Yong Tau FooS13 -  Huat Huat Chicken WingsBlk 681 Punggol Drive, #04-01,  Singapore 820681",2025-09-13T21:08:07.636286,820681,,
1323,Good Bites,Halal Certified,https://www.halaltag.com/place/1323,Bishan Sports Hall,"5 Bshan St 14, Level 3,  Singapore 579783",2025-09-13T21:08:08.289011,579783,,
634,Good Old Days,Halal Certified,https://www.halaltag.com/place/634,Sentosa,"60 Siloso Beach Walk, Sentosa, #01-03/04,  Singapore 098997 Contact: 6273 1743",2025-09-13T21:08:08.956143,098997,,
225,Golden Pillow 933,Halal Certified,https://www.halaltag.com/place/225,Enterprise One,"1 Kaki Bukit Road, #05-11,  Singapore 415934 Contact: 63238933",2025-09-13T21:08:09.612038,415934,,
2318,Gentlemen Burgs,Halal - Muslim Owned,https://www.halaltag.com/place/2318,,,2025-09-13T21:08:10.264401,,,
2310,Gerai Nasi Padang,Halal Certified,https://www.halaltag.com/place/2310,Lot One,"21 Choa Chu Kang Avenue 4, #04-16,  Singapore 689812",2025-09-13T21:08:10.907076,689812,,
2036,Galangal,Halal Certified,https://www.halaltag.com/place/2036,Bishan Clubhouse,"3 Bishan Street 14, Singapore 579780",2025-09-13T21:08:11.596244,579780,,
2217,Goldenroy Sourdough Pizza,Halal Certified,https://www.halaltag.com/place/2217,Little India Shophouses,"11 Sam Leong Road , #01-09 ,  Singapore 207903",2025-09-13T21:08:12.271018,207903,,
1738,Grillz,Halal - Muslim Owned,https://www.halaltag.com/place/1738,Teban Gardens / Pandan Gardens,"49 Teban Gardens Rd, Singapore 600049",2025-09-13T21:08:12.933611,600049,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Bugis +,"201 Victoria Street, #05-10,  Singapore 188067",2025-09-13T21:08:13.655892,188067,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Cathay Cineleisure Orchard,"8 Grange Road, #02-06a,  Singapore 239695",2025-09-13T21:08:13.655892,239695,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Causeway Point,"1 Woodlands Square, Level 3  K-06/07/08,  Singapore 738099 Contact: 6891 2665",2025-09-13T21:08:13.655892,738099,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Northpoint City,"930 Yishun Ave 2, #02-114 (South Wing),  Singapore 769098",2025-09-13T21:08:13.655892,769098,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Paya Lebar Square,"60 Paya Lebar Road, #01,  Singapore 409051",2025-09-13T21:08:13.655892,409051,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Square 2,"10 Sinaran Drive, #03-45/46,  Singapore 307506",2025-09-13T21:08:13.655892,307506,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,The Star Vista,"1 Vista Exchange Green, #02-27,  Singapore 138617 Contact: 6891 2665",2025-09-13T21:08:13.655892,138617,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,White Sands Shopping Centre,"1 Pasir Ris Central Street 3, #02,  Singapore 518457",2025-09-13T21:08:13.655892,518457,,
422,Gelare,Halal Certified,https://www.halaltag.com/place/422,Yishun 10 Complex,"51 Yishun Central 1 , #01-06/K2,  Singapore 768794",2025-09-13T21:08:13.655892,768794,,
2444,Hotplate @Cantine,Halal Certified,https://www.halaltag.com/place/2444,,,2025-09-13T21:08:20.860953,,,
2288,Hajjah Sumiati,Halal - Muslim Owned,https://www.halaltag.com/place/2288,Haig Road Food Centre,"14 Haig Rd, #01-24,  Singapore 430014",2025-09-13T21:08:21.520746,430014,,
1151,Hajjah Mona Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/1151,Geylang Serai Market and Food Centre,"1 Geylang Serai, Stall 166,  Singapore 402001",2025-09-13T21:08:22.204632,402001,,
2559,Happy Oven,Halal Certified,https://www.halaltag.com/place/2559,,,2025-09-13T21:08:22.835387,,,
1812,House of Nasi LeR-Mak,Halal - Muslim Owned,https://www.halaltag.com/place/1812,Ayer Rajah Food Centre,"503 West Coast Drive, Stall 62,  Singapore 120503",2025-09-13T21:08:23.496735,120503,,
1650,Habib Sahra Indian Food,Halal - Muslim Owned,https://www.halaltag.com/place/1650,Bukit Panjang Food Centre,"2 Bukit Panjang Ring Rd, #01-05,  Singapore 679947",2025-09-13T21:08:24.136984,679947,,
659,Haron Satay,Halal - Muslim Owned,https://www.halaltag.com/place/659,East Coast Lagoon Food Village,"1220 East Coast Parkway, Stall 55,  Singapore 468960 Contact: 6441 0495",2025-09-13T21:08:24.797008,468960,,
2072,Hotdogs & Drinks @ Adventure Cove Waterpark,Halal Certified,https://www.halaltag.com/place/2072,,"8 Sentosa Gateway, Resorts World Sentosa , Singapore 098269",2025-09-13T21:08:25.438523,098269,,
2068,Hyogaki,Halal Certified,https://www.halaltag.com/place/2068,Bedok (Others),"418 Bedok North Ave 2, #01-77,  Singapore 460418",2025-09-13T21:08:26.102134,460418,,
2068,Hyogaki,Halal Certified,https://www.halaltag.com/place/2068,Yishun (Others),"110 Yishun Ring Road, 760110,  Singapore #01-395",2025-09-13T21:08:26.102134,760110,,
1795,HaHa Hotpot,Halal - Muslim Owned,https://www.halaltag.com/place/1795,Arab Street/ Kampong Glam,"9 Jln Pisang, Singapore 199077",2025-09-13T21:08:26.785152,199077,,
1795,HaHa Hotpot,Halal - Muslim Owned,https://www.halaltag.com/place/1795,D'Arena,"511 Upper Jurong Rd, Singapore 638366",2025-09-13T21:08:26.785152,638366,,
2375,Healthy Box,Halal Certified,https://www.halaltag.com/place/2375,,"60 Tuas South Ave 9, Singapore 637607",2025-09-13T21:08:27.435625,637607,,
2237,Hazreens Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2237,Cencon Building,"2 Tannery Rd, #02-01 ,  Singapore 347720",2025-09-13T21:08:28.082232,347720,,
2490,Honeybee,Halal - Muslim Owned,https://www.halaltag.com/place/2490,Arab Street/ Kampong Glam,"67 Haji Lane, Singapore 189260",2025-09-13T21:08:28.733049,189260,,
2490,Honeybee,Halal - Muslim Owned,https://www.halaltag.com/place/2490,Tampines 1,"10 Tampines Central 1, #B1-K14,  Singapore 529536",2025-09-13T21:08:28.733049,529536,,
100,Hakim Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/100,Pasir Panjang (Others),"91 Pasir Panjang Road, Singapore",2025-09-13T21:08:29.392038,,,
2483,Hotto Neko,Halal Certified,https://www.halaltag.com/place/2483,Ngee Ann Polytechnic (NP),"535 Clementi Road , #02-02,  Singapore 599489",2025-09-13T21:08:30.067140,599489,,
1862,Halal Hangout,Halal - Muslim Owned,https://www.halaltag.com/place/1862,Mohamed Sultan,"6 Mohamed Sultan Road, Singapore 238956",2025-09-13T21:08:30.725789,238956,,
947,Hawkerman,Halal Certified,https://www.halaltag.com/place/947,Kedai Kopi (Ang Mo Kio),"Blk 108 Ang Mo Kio Avenue 4 , Singapore 560108",2025-09-13T21:08:31.484466,560108,,
947,Hawkerman,Halal Certified,https://www.halaltag.com/place/947,Kedai Kopi (Clementi),"Hawkerman Street Kitchen380 Clementi Ave 5, Singapore 120380",2025-09-13T21:08:31.484466,120380,,
947,Hawkerman,Halal Certified,https://www.halaltag.com/place/947,Kedai Kopi (Geylang),"Hawkerman Street Kitchen12 Haig Road, Singapore 430012",2025-09-13T21:08:31.484466,430012,,
49,Hei Sushi,Halal Certified,https://www.halaltag.com/place/49,Downtown East E!Avenue,"1 Pasir Ris Close, #02-334 ,  Singapore 519599",2025-09-13T21:08:32.156803,519599,,
49,Hei Sushi,Halal Certified,https://www.halaltag.com/place/49,IMM Shopping Mall,"2 Jurong East Street 21, #01-K10 (Kiosk),  Singapore 609601 Contact: 6425 2383",2025-09-13T21:08:32.156803,609601,,
49,Hei Sushi,Halal Certified,https://www.halaltag.com/place/49,Sakae Building,"28 Tai Seng Street, #01-02,  Singapore 534106",2025-09-13T21:08:32.156803,534106,,
49,Hei Sushi,Halal Certified,https://www.halaltag.com/place/49,Sembawang Shopping Centre,"604 Sembawang Road, #01-22/23,  Singapore 758459 Contact: 6481 9081",2025-09-13T21:08:32.156803,758459,,
49,Hei Sushi,Halal Certified,https://www.halaltag.com/place/49,Woodlands Civic Centre,"900 South Woodlands Drive, #01-04,  Singapore 730900",2025-09-13T21:08:32.156803,730900,,
2425,Happiness Sunbo Chicken Rice,Halal Certified,https://www.halaltag.com/place/2425,Canberra Plaza,"133 Canberra View, #01-21,  Singapore 750133",2025-09-13T21:08:32.812063,750133,,
169,Hajah Asiah & Hj. Ghani,Halal - Muslim Owned,https://www.halaltag.com/place/169,,,2025-09-13T21:08:33.484571,,,
555,Home of Seafood,Halal Certified,https://www.halaltag.com/place/555,Joo Chiat Shophouses,"1 Joo Chiat Place, Singapore 427739 Contact: 64425180",2025-09-13T21:08:34.213263,427739,,
1721,Hassan Stall,Halal - Muslim Owned,https://www.halaltag.com/place/1721,Changi Village Hawker Centre,"2 Changi Village Road, #01-29,  Singapore 500002",2025-09-13T21:08:34.883583,500002,,
1964,HUSK Nasi Lemak,Halal Certified,https://www.halaltag.com/place/1964,Bugis Cube,"470 North Bridge Road, #03-21,  Singapore 188735",2025-09-13T21:08:35.526465,188735,,
1988,House of Pepper Rice,Halal Certified,https://www.halaltag.com/place/1988,Kedai Kopi (Ang Mo Kio),"Blk 108 Ang Mo Kio Avenue 4 , Singapore 560108",2025-09-13T21:08:36.189874,560108,,
1988,House of Pepper Rice,Halal Certified,https://www.halaltag.com/place/1988,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:08:36.189874,760925,,
948,Hokkaido Baked Cheese Tart,Halal Certified,https://www.halaltag.com/place/948,Bugis Junction,"200 Victoria Street, #B1-K6,  Singapore 188021",2025-09-13T21:08:36.861050,188021,,
948,Hokkaido Baked Cheese Tart,Halal Certified,https://www.halaltag.com/place/948,Causeway Point,"1 Woodlands Square, #B1-K25,  Singapore 738099",2025-09-13T21:08:36.861050,738099,,
948,Hokkaido Baked Cheese Tart,Halal Certified,https://www.halaltag.com/place/948,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, #B2-11,  Singapore 819663",2025-09-13T21:08:36.861050,819663,,
948,Hokkaido Baked Cheese Tart,Halal Certified,https://www.halaltag.com/place/948,Junction 8 Shopping Centre,"9 Bishan Place, #02-30,  Singapore 579837",2025-09-13T21:08:36.861050,579837,,
948,Hokkaido Baked Cheese Tart,Halal Certified,https://www.halaltag.com/place/948,Jurong Point Shopping Mall,"1 Jurong West Central 2, #B1-K2 (JP1),  Singapore 648886",2025-09-13T21:08:36.861050,648886,,
948,Hokkaido Baked Cheese Tart,Halal Certified,https://www.halaltag.com/place/948,Parkway Parade,"80 Marine Parade Road, #01-23B ,  Singapore 449269",2025-09-13T21:08:36.861050,449269,,
2188,Hotpan Sizzler,Halal Certified,https://www.halaltag.com/place/2188,Century Square,"2 Tampines Central 5, #03,  Singapore 529509",2025-09-13T21:08:37.539051,529509,,
2188,Hotpan Sizzler,Halal Certified,https://www.halaltag.com/place/2188,Northpoint City,"930 Yishun Ave 2, Singapore 769098",2025-09-13T21:08:37.539051,769098,,
2188,Hotpan Sizzler,Halal Certified,https://www.halaltag.com/place/2188,Sengkang (Others),"279 Sengkang East Ave, #01-01,  Singapore 540279",2025-09-13T21:08:37.539051,540279,,
2543,Hisham Sharif,Halal - Muslim Owned,https://www.halaltag.com/place/2543,Woodlands (Others),"892C Woodlands Drive 50, Singapore 732892",2025-09-13T21:08:38.284641,732892,,
267,Habib Family Restaurant,Halal - Muslim Owned,https://www.halaltag.com/place/267,Bukit Batok (Others),"374 Bukit Batok Street 31, Singapore 650374 Contact: 6561 6976",2025-09-13T21:08:38.946925,650374,,
1510,Hi-Five,Halal - Muslim Owned,https://www.halaltag.com/place/1510,Jalan Besar (Others),"6 Dunlop St, Singapore 209336",2025-09-13T21:08:39.650229,209336,,
2192,Hassbawa,Halal - Muslim Owned,https://www.halaltag.com/place/2192,Marine Parade Hawker Centre,"84 Marine Parade Central, Singapore 440084",2025-09-13T21:08:40.383628,440084,,
1153,House of Cutlet,Halal - Muslim Owned,https://www.halaltag.com/place/1153,Seah Im Food Centre,"2 Seah Im Road, #01-39,  Singapore 099114",2025-09-13T21:08:41.064800,099114,,
1167,Huat Huat Barbeque Seafood,Halal Certified,https://www.halaltag.com/place/1167,East Coast Lagoon Food Village,"1220 East Coast Parkway, Stall 8,  Singapore 468960",2025-09-13T21:08:41.715691,468960,,
2495,Hudsons Coffee,Halal Certified,https://www.halaltag.com/place/2495,Changi Airport Transit/Departure Lounge,"Changi Airport Transit/Departure Lounge, #02-60,  Singapore 819663",2025-09-13T21:08:42.372390,819663,,
2495,Hudsons Coffee,Halal Certified,https://www.halaltag.com/place/2495,Changi Airport Transit/Departure Lounge,"Changi Airport Transit/Departure Lounge, #02-178,  Singapore 819663",2025-09-13T21:08:42.372390,819663,,
1111,Habibie Seafood,Halal - Muslim Owned,https://www.halaltag.com/place/1111,Tampines West,"Blk 829 Tampines Street 81, #01-296,  Singapore 520829",2025-09-13T21:08:43.049141,520829,,
310,Ha-ven Gourmet Pizzeria,Halal Certified,https://www.halaltag.com/place/310,,"503 Stirling Road, Singapore 148959 Contact: 67791155",2025-09-13T21:08:43.722509,148959,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Alexandra Retail Centre (ARC),"460 Alexandra Road, #02-35,  Singapore 119963",2025-09-13T21:08:44.464595,119963,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,AMK Hub,"53 Ang Mo Kio Avenue 3, #02‐58,  Singapore 569933",2025-09-13T21:08:44.464595,569933,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Changi Airport Terminal 1 (T1),"80 Airport Boulevard, #02,  Singapore 819642",2025-09-13T21:08:44.464595,819642,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Changi Airport Terminal 2 (T2),"60 Airport Boulevard, #B2,  Singapore 819643",2025-09-13T21:08:44.464595,819643,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, #01-25,  Singapore 819663 Contact: 6543 0565",2025-09-13T21:08:44.464595,819663,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Eastpoint Mall,"3 Simei Street 6, #B1-20,  Singapore 528833",2025-09-13T21:08:44.464595,528833,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,HarbourFront Centre,"1 Martime Square, #01-83,  Singapore 099253",2025-09-13T21:08:44.464595,099253,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Heartbeat@Bedok,"11 Bedok North Street 1 , #01,  Singapore 469662",2025-09-13T21:08:44.464595,469662,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,HomeTeam NS Bukit Batok,"2 Bukit Batok West Ave 7, Singapore 659003",2025-09-13T21:08:44.464595,659003,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Hougang 1,"1 Hougang Street 91, #01-22,  Singapore 538692",2025-09-13T21:08:44.464595,538692,,
243,Heavenly Wang,Halal Certified,https://www.halaltag.com/place/243,Khoo Teck Puat Hospital (KTPH),"90 Yishun Central , #B1-08 (Tower C),  Singapore 768828",2025-09-13T21:08:44.464595,768828,,
