name,outlet_name,address,postal_code,muis_halal_status,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id,X,Y,geocode_source
McDonald's,,133 NEW BRIDGE ROAD #01-03 CHINATOWN POINT 059413,059413,MUIS Halal Certified,EERN20020011073,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29266.3326267172,29714.1641840097,postal_exact
McDonald's,,18 MARINA GARDENS DRIVE #02-04 GARDENS BY THE BAY (BAY SOUTH) 018953,018953,MUIS Halal Certified,EERN20020011074,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,31145.9012881126,29355.853457503,postal_exact
McDonald's,,1 MARITIME SQUARE #01-86/87/88/89 HARBOURFRONT CENTRE 099253,099253,MUIS Halal Certified,EERN20020011075,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,26523.4179164171,27393.6533519011,postal_exact
McDonald's,,30 SEMBAWANG DRIVE #01-16/17 SUN PLAZA 757713,757713,MUIS Halal Certified,EERN20020011077,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,26462.0589625053,47759.7519863788,postal_exact
McDonald's,,768 WOODLANDS AVENUE 6 #01-01 730768,730768,MUIS Halal Certified,EERN20020011078,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,24088.1051925337,47485.6815684885,postal_exact
McDonald's,,900 SOUTH WOODLANDS DRIVE #01-01 WOODLANDS CIVIC CENTRE 730900,730900,MUIS Halal Certified,EERN20020011079,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,22845.924756743,46306.879990235,postal_exact
McDonald's,,1 WOODLANDS SQUARE #01-35/36/37 CAUSEWAY POINT 738099,738099,MUIS Halal Certified,EERN20020011080,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,22699.5234229155,46412.0238526929,postal_exact
McDonald's,,21 CHOA CHU KANG AVENUE 4 #01-21A 689812,689812,MUIS Halal Certified,EERN20020011096,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,18173.7710486762,40765.1880696882,postal_exact
McDonald's,,35 TECK WHYE AVENUE #01-01 CHUA CHU KANG COMMUNITY CLUB 688892,688892,MUIS Halal Certified,EERN20020011097,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,18939.569560729,40346.8056260832,postal_exact
McDonald's,,451 CLEMENTI AVENUE 3 #01-309 120451,120451,MUIS Halal Certified,EERN20020011098,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,20449.8200590517,32753.1106715389,postal_exact
McDonald's,,22 BOON KENG ROAD #01-01 320022,320022,MUIS Halal Certified,EERN20020011100,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,30919.8806890128,34293.2403310593,postal_exact
McDonald's,,101 THOMSON ROAD #B1-11 UNITED SQUARE 307591,307591,MUIS Halal Certified,EERN20020011101,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29152.0963527551,33300.0153326001,postal_exact
McDonald's,,383 BUKIT TIMAH ROAD #01-09C/K1 ALOCASSIA APARTMENT 259727,259727,MUIS Halal Certified,EERN20020011102,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,27335.4555256721,33522.0980367493,postal_exact
McDonald's,,109 TOA PAYOH LORONG 1 #01-318 310109,310109,MUIS Halal Certified,EERN20020011103,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29433.8368593287,35932.7230126616,postal_exact
McDonald's,,490 LORONG 6 TOA PAYOH #01-11 310490,310490,MUIS Halal Certified,EERN20020011104,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29663.7054877337,34974.8518666867,postal_exact
McDonald's,,293 LORONG 6 TOA PAYOH #01-02 TOA PAYOH SAFRA CLUB HOUSE 319387,319387,MUIS Halal Certified,EERN20020011105,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,30325.4163991576,34677.6208114065,postal_exact
McDonald's,,10 ANG MO KIO STREET 12 567740,567740,MUIS Halal Certified,EERN20020011106,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29270.8552991124,39379.9594175741,postal_exact
McDonald's,,23 Serangoon Central #B2-05/06/07/08 NEX 556083,556083,MUIS Halal Certified,EERN20020011107,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,32289.4083088608,36976.3859132938,postal_exact
McDonald's,,10 JALAN SERENE #01-01 SERENE CENTRE 258748,258748,MUIS Halal Certified,EERN20020011108,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,25816.235352519,33870.8744391892,postal_exact
McDonald's,,267 SERANGOON AVENUE 3 #01-37 550267,550267,MUIS Halal Certified,EERN20020011109,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,32188.3615812147,37252.1749473009,postal_exact
McDonald's,,"200 STADIUM BOULEVARD, McDonald's 397801",397801,MUIS Halal Certified,EERN20020011110,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,33416.2542271679,31979.3559172861,postal_exact
McDonald's,,148 POTONG PASIR AVENUE 1 #01-43 350148,350148,MUIS Halal Certified,EERN20020011111,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,31834.559149812,34950.5191621631,postal_exact
McDonald's,,113 ALJUNIED AVENUE 2 #01-01 380113,380113,MUIS Halal Certified,EERN20020011112,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,33880.6519967727,33642.6309896316,postal_exact
McDonald's,,684 HOUGANG AVENUE 8 #01-999 530684,530684,MUIS Halal Certified,EERN20020011119,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,33962.7822334385,39550.9221305419,postal_exact
McDonald's,,991 Buangkok Link #01-14 Multi Storey Car Park 530991,530991,MUIS Halal Certified,EERN20020011121,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,33375.6730938945,40698.2200346421,postal_exact
McDonald's,,681 PUNGGOL DRIVE #02-37/38 OASIS TERRACES 820681,820681,MUIS Halal Certified,EERN20020011122,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,36891.3954429701,42737.9701953474,postal_exact
McDonald's,,1 SENGKANG SQUARE #B1-13 COMPASS ONE 545078,545078,MUIS Halal Certified,EERN20020011123,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,34872.1834410084,41551.7693360616,postal_exact
McDonald's,,9 Sentul Crescent #03-05 SAFRA PUNGGOL 828654,828654,MUIS Halal Certified,EERN20020011124,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,36091.9806120368,43548.8051062692,postal_exact
McDonald's,,83 PUNGGOL CENTRAL #B2-07/K4 WATERWAY POINT 828761,828761,MUIS Halal Certified,EERN20020011125,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,35657.8013379965,43139.2621246278,postal_exact
McDonald's,,461 YISHUN AVENUE 6 #01-03 MULTI STOREY CAR PARK 760461,760461,MUIS Halal Certified,EERN20020011160,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29853.4621971501,45572.2185465153,postal_exact
McDonald's,,548 WOODLANDS DRIVE 44 #01-20 VISTA POINT 730548,730548,MUIS Halal Certified,EERN20020011161,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,23602.7169394372,45796.7423332836,postal_exact
McDonald's,,580 QUEENSWAY RIDOUT PARK 149066,149066,MUIS Halal Certified,EERN20020011163,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,24526.8117397027,31822.0507542007,postal_exact
McDonald's,,350 ORCHARD ROAD #05-21 SHAW HOUSE 238868,238868,MUIS Halal Certified,EERN20020011164,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,27798.4286418194,32015.3331086282,postal_exact
McDonald's,,1000 EAST COAST PARKWAY #01-05 MARINE COVE EAST COAST PARK 449876,449876,MUIS Halal Certified,EERN20030011177,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,36995.3016778417,31594.2659856696,postal_exact
McDonald's,,1 MARINE PARADE CENTRAL #01-01 PARKWAY CENTRE 449408,449408,MUIS Halal Certified,EERN20030011178,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,36088.393311142,31581.7202393673,postal_exact
McDonald's,,10 TAMPINES STREET 23 #01-02 TAMPINES EAST COMMUNITY CLUB 529341,529341,MUIS Halal Certified,EERN20050011455,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,41499.5319719911,37273.17596405,postal_exact
McDonald's,,4 BUKIT BATOK STREET 41 #01-42-45/50-54 LE QUEST 657991,657991,MUIS Halal Certified,EERN21010011971,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,17740.1310895691,37558.856544869,postal_exact
McDonald's,,"133 CANBERRA VIEW #01-01/02/03, McDonald's 750133",750133,MUIS Halal Certified,EERN21020012050,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,27669.1282042367,47239.9100809004,postal_exact
McDonald's,,614 TAMPINES NORTH DRIVE 1 #01-09 TAMPINES GREEN VIEW 520614,520614,MUIS Halal Certified,EERN21080012846,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,39507.6389138252,38602.8541185968,postal_exact
McDonald's,,524A JELAPANG ROAD #01-02A GREENRIDGE SHOPPING CENTRE 671524,671524,MUIS Halal Certified,EERN21090012893,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,20527.2820040528,40804.5665046293,postal_exact
McDonald's,,8 JURONG WEST STREET 52 #01-02 JURONG SPRING COMMUNITY CLUB 649296,649296,MUIS Halal Certified,EERN22010013399,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,15183.6436407436,36717.3191533238,postal_exact
McDonald's,,407 NORTHSHORE DRIVE #02-30/31 Northshore Plaza 820407,820407,MUIS Halal Certified,EERN22020013468,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,35651.5384684131,44283.8929350749,postal_exact
McDonald's,,151 BEDOK SOUTH ROAD #01-12 SIGLAP CC 460151,460151,MUIS Halal Certified,EERT20220000296,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,40629.402171771,33288.6056950651,postal_exact
McDonald's,,883 WOODLANDS STREET 82 #01-468 WOODLANDS NORTH PLAZA 730883,730883,MUIS Halal Certified,EERT20220000580,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,23240.3015716588,47157.8967089206,postal_exact
McDonald's,,604 SEMBAWANG ROAD #01-27/28-31 SEMBAWANG SHOPPING CENTRE 758459,758459,MUIS Halal Certified,EERT20220000584,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,27051.0859117657,47047.237293398,postal_exact
McDonald's,,888 WOODLANDS DRIVE 50 #01-737A 888 PLAZA 730888,730888,MUIS Halal Certified,EERT20220000685,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,23770.7139348229,46535.313734604,postal_exact
McDonald's,,78 AIRPORT BOULEVARD #B1-298 JEWEL CHANGI AIRPORT 819666,819666,MUIS Halal Certified,EERT20220001038,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,45334.1767452694,38045.6719939336,postal_exact
McDonald's,,60 AIRPORT BOULEVARD #03-173 CHANGI AIRPORT TERMINAL 2 819643,819643,MUIS Halal Certified,EERT20230000256,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,45341.3799200347,37488.1988123395,postal_exact
McDonald's,,533 CHOA CHU KANG STREET 51 #01-10 LIMBANG SHOPPING CENTRE 680533,680533,MUIS Halal Certified,EERT20230000305,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,17959.8067020467,41554.1645929534,postal_exact
McDonald's,,1 TAMPINES WALK #01-13/14 OUR TAMPINES HUB 528523,528523,MUIS Halal Certified,EERT20230000331,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,39914.8495354457,37294.1738026626,postal_exact
McDonald's,,11 BIDADARI PARK DRIVE #B1-11/12 THE WOODLEIGH MALL 367803,367803,MUIS Halal Certified,EERT20230000678,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,32277.0183821376,35651.5520587377,postal_exact
McDonald's,,70 COMPASSVALE BOW #01-34/35/36 544692,544692,MUIS Halal Certified,EERT20230000679,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,34565.9086148739,40640.5285312459,postal_exact
McDonald's,,"678A WOODLANDS AVENUE 6 #01-05, #02-04 ADMIRALTY PLACE 731678",731678,MUIS Halal Certified,EERT20230000682,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,24463.2405896652,46893.6391713507,postal_exact
McDonald's,,26 CHOA CHU KANG DRIVE 689719,689719,MUIS Halal Certified,EERT20230000683,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,18320.62053027,41113.3844467569,postal_exact
McDonald's,,1 PUNGGOL DRIVE #01-08/09 ONE PUNGGOL 828629,828629,MUIS Halal Certified,EERT20230000866,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,35988.7431785334,43348.1788612213,postal_exact
McDonald's,,8 GRANGE ROAD #01-05/06 CATHAY CINELEISURE ORCHARD 239695,239695,MUIS Halal Certified,EERT20230000869,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,28346.2346228976,31541.100151198,postal_exact
McDonald's,,60 AIRPORT BOULEVARD #01-08 CHANGI AIRPORT TERMINAL 2 819643,819643,MUIS Halal Certified,EERT20230000875,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,45341.3799200347,37488.1988123395,postal_exact
McDonald's,,642 SENJA CLOSE #01-12/13/14/15/16 670642,670642,MUIS Halal Certified,EERT20230000985,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,20058.7297720751,41007.0550781805,postal_exact
McDonald's,,735 PASIR RIS STREET 72 #01-342 PASIR RIS WEST PLAZA 510735,510735,MUIS Halal Certified,EERT20230000986,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,39457.4423988247,40142.4703120403,postal_exact
McDonald's,,900 TIONG BAHRU ROAD #01-04 DELTA SPORTS COMPLEX 158790,158790,MUIS Halal Certified,EERT20230001330,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,26583.2079293933,30325.2186886873,postal_exact
McDonald's,,210 ANG MO KIO AVENUE 9 #01-212 YIO CHU KANG STADIUM 569777,569777,MUIS Halal Certified,EERT20240000243,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,29450.8651426798,40571.0862701386,postal_exact
McDonald's,,399 YUNG SHENG ROAD #01-23/24 TAMAN JURONG SHOPPING CENTRE 610399,610399,MUIS Halal Certified,EERT20240000253,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,15418.6544969035,35247.9702959526,postal_exact
McDonald's,,370 ALEXANDRA ROAD #01-32/33/34 ANCHORPOINT SHOPPING CENTRE 159953,159953,MUIS Halal Certified,EERT20240000292,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,24849.4909352409,30114.0022209603,postal_exact
McDonald's,,7 PASIR RIS CENTRAL #B1-41 519612,519612,MUIS Halal Certified,EERT20240000909,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,40845.98143005,39536.3454327993,postal_exact
McDonald's,,180 KITCHENER ROAD #01-19/20-23 CITY SQUARE MALL 208539,208539,MUIS Halal Certified,EERT20240000910,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,30593.6748798871,32635.8044067919,postal_exact
McDonald's,,127B PLANTATION CRESCENT #01-403 PLANTATION PLAZA 692127,692127,MUIS Halal Certified,EERT20240000911,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,17005.9161288776,37830.2135590911,postal_exact
McDonald's,,633 TAMPINES NORTH DRIVE 2 #02-03 TAMPINES GREENCOURT 520633,520633,MUIS Halal Certified,EERT25100000143,0.0,100.0,106.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,40020.4232032727,38618.0281549972,postal_exact
McDonald's,,512A TAMPINES CENTRAL 1 #01-K1 521512,521512,MUIS Halal Certified,EEBN20020010632,0.0,100.0,108.0,muis,1eb5ea3a-9562-4e1f-a4ad-d444ba0f3acd,,40311.7847516863,37402.3026028704,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,4 TAMPINES CENTRAL 5 #01-47 TAMPINES MALL 529510,529510,MUIS Halal Certified,EERN21110012971,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,40393.5604594583,37178.8963100612,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,133 NEW BRIDGE ROAD #01-35 CHINATOWN POINT 059413,059413,MUIS Halal Certified,EERN21110012975,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,29266.3326267172,29714.1641840097,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,230 VICTORIA STREET #B1-09 BUGIS JUNCTION 188024,188024,MUIS Halal Certified,EERN21110012981,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,30519.2752678711,31352.2039302923,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,302 TIONG BAHRU ROAD #B1-133/134 TIONG BAHRU PLAZA 168732,168732,MUIS Halal Certified,EERN21110012983,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,27289.5699887881,29876.1129400861,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,598 YISHUN RING ROAD #01-13/58 WISTERIA MALL 768698,768698,MUIS Halal Certified,EERN21110012985,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,28884.7489383351,44415.5435907897,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,208D NEW UPPER CHANGI ROAD #01-01 bedok town square 464208,464208,MUIS Halal Certified,EERN21110012986,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,38775.0099954801,34189.7144134045,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,80 MANDAI LAKE ROAD SINGAPORE ZOOLOGICAL GARDENS 729826,729826,MUIS Halal Certified,EERN21110012987,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,22992.6379416063,43009.5291272905,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,823A TAMPINES STREET 81 #01-02 MULTI STOREY CAR PARK 521823,521823,MUIS Halal Certified,EERN21110012988,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,39148.1770656304,36783.4892032463,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,11 RIVERVALE CRESCENT #01-36 RIVERVALE MALL 545082,545082,MUIS Halal Certified,EERN21110012992,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,35919.7396821184,41601.6646846253,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,168 PUNGGOL FIELD #B1-02/03 PUNGGOL PLAZA 820168,820168,MUIS Halal Certified,EERN21110012993,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,36872.7560856491,41793.3313643504,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,6 POTONG PASIR AVENUE 2 #01-05 POTONG PASIR COMMUNITY CLUB 358361,358361,MUIS Halal Certified,EERN21110012995,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,31765.2712251535,34981.4189900421,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,80 MARINE PARADE ROAD #01-11A PARKWAY PARADE 449269,449269,MUIS Halal Certified,EERN21110012998,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,36015.2572663743,31474.4648520965,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,11 TANJONG KATONG ROAD #01-50/51 ONE KM 437157,437157,MUIS Halal Certified,EERN21110012999,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,34814.6755129332,33003.134477891,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,118 RIVERVALE DRIVE #01-31 RIVERVALE PLAZA 540118,540118,MUIS Halal Certified,EERN21110013001,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,35594.1773097906,40764.3713184167,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,238 THOMSON ROAD #01-17 NOVENA SQUARE 307683,307683,MUIS Halal Certified,EERN21110013004,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,29172.1136297667,33580.8177132849,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,277C COMPASSVALE LINK #01-13 543277,543277,MUIS Halal Certified,EERN21110013008,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,34709.4308580896,40477.4017452449,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,5 TAMPINES STREET 32 #01-07/16 529284,529284,MUIS Halal Certified,EERN21110013011,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,42087.7984078927,37385.2166892774,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,139 TAMPINES STREET 11 #01-66 521139,521139,MUIS Halal Certified,EERN21110013014,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,40374.3009414189,36477.4132377654,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,190 LORONG 6 TOA PAYOH #01-578 310190,310190,MUIS Halal Certified,EERN21110013015,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,29726.488943764,35019.5123069286,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,190 STADIUM BOULEVARD 397800,397800,MUIS Halal Certified,EERN21110013017,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,33346.1311785709,31931.4975132234,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,1 BUKIT BATOK CENTRAL LINK #01-25/43 WEST MALL 658713,658713,MUIS Halal Certified,EERN21110013020,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,18635.423542425,36893.1421175059,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,30 SEMBAWANG DRIVE #01-25 SUN PLAZA 757713,757713,MUIS Halal Certified,EERN21110013022,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,26462.0589625053,47759.7519863788,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,701A YISHUN AVENUE 5 (PART OF) #01-06 761701,761701,MUIS Halal Certified,EERN21110013024,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,27406.4174817065,45741.2227695938,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,888 WOODLANDS DRIVE 50 #01-729 730888,730888,MUIS Halal Certified,EERN21110013025,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,23770.7139348229,46535.313734604,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,1 PASIR RIS CENTRAL STREET 3 #01-14-15 WHITE SANDS 518457,518457,MUIS Halal Certified,EERN21110013028,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,40958.9038011068,39385.0873588398,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,21 CHOA CHU KANG NORTH 6 #01-19/20 YEWTEE POINT 689578,689578,MUIS Halal Certified,EERN21110013035,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,18331.928316039,42095.5309091564,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,60 JURONG WEST STREET 91 #01-02 NANYANG COMMUNITY CLUB 649040,649040,MUIS Halal Certified,EERN21110013037,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,12321.1896451982,36064.8676418699,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,"30 Woodlands Avenue 1 #01-01/02/18/19, The Woodgrove 739065",739065,MUIS Halal Certified,EERN21110013038,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,22168.4812132791,45635.7781039141,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,1 NORTHPOINT DRIVE #01-173/174 NORTHPOINT CITY 768019,768019,MUIS Halal Certified,EERN21110013039,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,28334.5183404209,45609.9421399813,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,883 WOODLANDS STREET 82 #01-472 WOODLANDS NORTH PLAZA 730883,730883,MUIS Halal Certified,EERN21110013040,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,23240.3015716588,47157.8967089206,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,500 DOVER ROAD SINGAPORE POLYTECHNIC FOOD COURT 5 139651,139651,MUIS Halal Certified,EERN21110013044,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,22018.8027951224,32244.0781289432,postal_exact
Kentucky Fried Chicken Management Pte Ltd (KFC),,587 BUKIT TIMAH ROAD #01-04 CORONATION PLAZA 269707,269707,MUIS Halal Certified,EERN21110013045,0.0,100.0,106.0,muis,3f73e2b7-1650-4804-84f0-c6d9ab8d2ceb,,25404.8279538844,34008.4909447618,postal_exact
