name,outlet_name,address,postal_code,latitude,longitude,muis_halal_status,cuisine,website,phone,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id
BAKE INC,,180 KITCHENER ROAD #B1-35 CITY SQUARE MALL 208539,208539.0,,,MUIS Halal Certified,,,,EESB20230000041,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,441A CLEMENTI AVENUE 3 #01-07 CLEMENTI TOWERS 121441,121441.0,,,MUIS Halal Certified,,,,EESB20230000039,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,762 JURONG WEST STREET 75 #01-314 640762,640762.0,,,MUIS Halal Certified,,,,EEBN21120013016,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,17 PETIR ROAD #B2-41/42 HILLION MALL 678278,678278.0,,,MUIS Halal Certified,,,,EEBN21120013020,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,258 PASIR RIS STREET 21 #01-20 LOYANG POINT 510258,510258.0,,,MUIS Halal Certified,,,,EEBN21120013019,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,475 CHOA CHU KANG AVENUE 3 #01-17 SUNSHINE PLACE 680475,680475.0,,,MUIS Halal Certified,,,,EEBN21120013025,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,505 TAMPINES CENTRAL 1 #01-357 520505,520505.0,,,MUIS Halal Certified,,,,EESB20230000040,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,11 JALAN TAN TOCK SENG #01-13/14/15 TAN TOCK SENG HOSPITAL 308433,308433.0,,,MUIS Halal Certified,,,,EEBN21120013023,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,70 JELLICOE ROAD #01-12 V HOTEL LAVENDER 208767,208767.0,,,MUIS Halal Certified,,,,EEBN21120013033,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,414 YISHUN RING ROAD #01-1861 760414,760414.0,,,MUIS Halal Certified,,,,EESB20230000038,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
BAKE INC,,317 YISHUN AVENUE 9 #01-02 YISHUN GREENWALK 760317,760317.0,,,MUIS Halal Certified,,,,EEBN21120013024,0.0,100.0,108.0,"muis,halaltag",da0503ca-1962-4761-9a81-674b82f2b814,1418.0
Bird Avenue,,176 ORCHARD ROAD #B1-18 THE CENTREPOINT 238843,238843.0,,,MUIS Halal Certified,,,,EERT20240000208,0.0,100.0,106.0,"muis,halaltag",7bd49179-9816-4631-b9ba-fba6298e9a2d,2331.0
Brisket King Beef Noodles (S4)@Food Republic City Square Mall,,"180 KITCHENER ROAD #B3-04 CITY SQUARE MALL, Stall 4 208539",208539.0,,,MUIS Halal Certified,,,,EEHK20240001048,0.0,100.0,103.0,"muis,halaltag",c774eafc-cf6a-47ff-b0f3-cabeafb1b2a7,624.0
BBQ Chicken Wing & Western Cuisine (S69)@Kopitiam Lau Pa Sat,,"18 RAFFLES QUAY TELOK AYER FESTIVAL MARKET (LAU PA SAT FESTIVAL MARKET), Stall 69 048582",48582.0,,,MUIS Halal Certified,,,,EEHK20230000954,0.0,100.0,103.0,"muis,halaltag",f742cb4b-5cfb-4149-a962-649ae758ddfc,2453.0
Brinda's,,162 BUKIT MERAH CENTRAL #01-3533 150162,150162.0,,,MUIS Halal Certified,,,,EERN21110013222,0.0,100.0,106.0,"muis,halaltag",4e8c8481-331c-4fff-9389-46f44f47628c,153.0
Bedok Corner Hokkien Fried Squid Prawn Mee (S29)@Bedok Food Centre,,"1 BEDOK ROAD #01-29, STALL 29 469572",469572.0,,,MUIS Halal Certified,,,,EEHN21100012942,0.0,100.0,103.0,"muis,halaltag",66aa16d4-a775-4c81-bb22-3a107572df77,1507.0
Bara,,3 SIMEI STREET 6 #01-12 EASTPOINT MALL 528833,528833.0,,,MUIS Halal Certified,,,,EERT20220001032,0.0,100.0,106.0,"muis,halaltag",1d4db68c-ce6f-47c0-99a1-4f3e399756b2,1573.0
Bara,,16 ENGGOR STREET #01-10 ICON VILLAGE 079717,79717.0,,,MUIS Halal Certified,,,,EERN21120013228,0.0,100.0,106.0,"muis,halaltag",d4b922a4-2143-40e1-957e-85d0a9770895,1573.0
BREAD JUNCTION,,991 BUANGKOK LINK #01-20/21 MULTI STOREY CAR PARK 530991,530991.0,,,MUIS Halal Certified,,,,EEBN20060011286,0.0,100.0,108.0,"muis,halaltag",decb19b6-4968-48c5-9a89-c3fed4934b22,132.0
BREAD JUNCTION,,639 PUNGGOL DRIVE #01-03 THE MEADOWS 820639,820639.0,,,MUIS Halal Certified,,,,EEBN20060011287,0.0,100.0,108.0,"muis,halaltag",decb19b6-4968-48c5-9a89-c3fed4934b22,132.0
BREAD JUNCTION,,201D TAMPINES STREET 21 #01-1123 524201,524201.0,,,MUIS Halal Certified,,,,EEBN20060011285,0.0,100.0,108.0,"muis,halaltag",decb19b6-4968-48c5-9a89-c3fed4934b22,132.0
THAI MAKAN (S10) @ CANTINE JURONG POINT,,"1 JURONG WEST CENTRAL 2 #B1-42/43/44 JURONG POINT, Stall 10 648886",648886.0,,,MUIS Halal Certified,,,,EEHK20240000153,0.0,100.0,103.0,"muis,halaltag",84bda1c3-5fea-4075-b1f7-82be577776b5,2258.0
Brunch & Co,,127 PLANTATION CRESCENT #02-18 PLANTATION PLAZA 690127,690127.0,,,MUIS Halal Certified,,,,EERT20250000400,0.0,100.0,106.0,"muis,halaltag",e41a1194-c248-4f09-8429-e4179cbe340d,2544.0
Bumbu Restaurant,,44 KANDAHAR STREET 198897,198897.0,,,MUIS Halal Certified,,,,EERN22030013536,0.0,100.0,106.0,"muis,halaltag",876c7f52-6654-4378-a665-e787ca288b56,102.0
BREAD GARDEN,,283 BUKIT BATOK EAST AVENUE 3 #01-257 650283,650283.0,,,MUIS Halal Certified,,,,EEBN22020013086,0.0,100.0,108.0,"muis,halaltag",5879d8c9-1a54-4edf-b3b8-b1ec60ff7108,296.0
BREAD GARDEN,,417 YISHUN AVENUE 11 #01-343 760417,760417.0,,,MUIS Halal Certified,,,,EEBN22020013085,0.0,100.0,108.0,"muis,halaltag",5879d8c9-1a54-4edf-b3b8-b1ec60ff7108,296.0
BAR-B-Q TONIGHT,,10 ROBERTS LANE 218289,218289.0,,,MUIS Halal Certified,,,,EERN21040012262,0.0,100.0,106.0,"muis,halaltag",43e30737-5eda-40b1-bb5c-145e13d62746,284.0
Beyond Pancakes,,180 KITCHENER ROAD #02-35/36 CITY SQUARE MALL 208539,208539.0,,,MUIS Halal Certified,,,,EERN21090012867,0.0,100.0,106.0,"muis,halaltag",c203dc5a-a59a-4526-99aa-fa5c19207787,867.0
Beyond Pancakes,,6 RAFFLES BOULEVARD #03-131A MARINA SQUARE 039594,39594.0,,,MUIS Halal Certified,,,,EERN21090012866,0.0,100.0,106.0,"muis,halaltag",c203dc5a-a59a-4526-99aa-fa5c19207787,867.0
Big Fish Small Fish,,200 Victoria Street #04-05 Bugis Junction 188021,188021.0,,,MUIS Halal Certified,,,,EERN21050012352,0.0,100.0,106.0,"muis,halaltag",d2b54e01-d562-44ad-bef8-c1753322d95a,957.0
Big Fish Small Fish,,2 TAMPINES CENTRAL 5 #02-06 CENTURY SQUARE 529509,529509.0,,,MUIS Halal Certified,,,,EERT20240001277,0.0,100.0,106.0,"muis,halaltag",d2b54e01-d562-44ad-bef8-c1753322d95a,957.0
BIG FISH SMALL FISH CAFE,,17 PETIR ROAD #01-27/35/36/37/38/39 HILLION MALL 678278,678278.0,,,MUIS Halal Certified,,,,EERT20240000967,0.0,100.0,106.0,"muis,halaltag",76431019-cd23-4810-87cb-2c213ac293d3,957.0
BIG FISH SMALL FISH CAFE,,3 TEMASEK BOULEVARD #02-606/607 SUNTEC CITY MALL 038983,38983.0,,,MUIS Halal Certified,,,,EERT20230000207,0.0,100.0,106.0,"muis,halaltag",76431019-cd23-4810-87cb-2c213ac293d3,957.0
BatterCatch,,181 ORCHARD ROAD #04-30 ORCHARD CENTRAL 238896,238896.0,,,MUIS Halal Certified,,,,EERT20250000143,0.0,100.0,106.0,"muis,halaltag",b70967a9-4498-4d6e-8a27-904c13179afe,2516.0
BatterCatch,,1 HARBOURFRONT WALK #01-171/172/173/174 VIVOCITY 098585,98585.0,,,MUIS Halal Certified,,,,EERT20250000144,0.0,100.0,106.0,"muis,halaltag",b70967a9-4498-4d6e-8a27-904c13179afe,2516.0
BOUNCE TEOCHEW FISHBALL NOODLES (MR7)@FOOD JUNCTION CENTURY SQUARE,,"2 TAMPINES CENTRAL 5 #03-19 CENTURY SQUARE, MR7 529509",529509.0,,,MUIS Halal Certified,,,,EEHK20240000885,0.0,100.0,103.0,"muis,halaltag",96f5e3b6-4053-47cb-9a26-7879613e919e,1823.0
Bounce Teochew Fishball Noodles (S9) @Cantine by Kopitiam,,"65 AIRPORT BOULEVARD #B2-03 ATM OCBC CHANGI AIRPORT TERMINAL 3 - BASEMENT 2 SOUTH (IN FRONT OF FOODCOURT), STALL 9 819663",819663.0,,,MUIS Halal Certified,,,,EEHK20250000330,0.0,100.0,103.0,"muis,halaltag",642bc648-ae00-43c7-a594-e87994830e67,1823.0
Bounce Teochew Fishball Noodles,,78 AIRPORT BOULEVARD #B2-238 JEWEL CHANGI AIRPORT 819666,819666.0,,,MUIS Halal Certified,,,,EEHK20240000176,0.0,100.0,103.0,"muis,halaltag",07848bca-9a63-4d58-aca4-40072b374be0,1823.0
Ban Mian & Fish Soup (S3) @ My Kampung Kallang Wave Mall,,"1 STADIUM PLACE #02-16/k6, Stall 3 397628",397628.0,,,MUIS Halal Certified,,,,EEHK20230000284,0.0,100.0,103.0,"muis,halaltag",4fa236e1-f140-470c-9e3a-8106ce78bdf4,1954.0
BURGER KING,,460 ALEXANDRA ROAD #01-17/20 ALEXANDRA RETAIL CENTER 119963,119963.0,,,MUIS Halal Certified,,,,EERN20030011327,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,339 ANCHORVALE ROAD #01-03 540339,540339.0,,,MUIS Halal Certified,,,,EERT20240000603,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,1 JELEBU ROAD #01-28/29 BUKIT PANJANG PLAZA 677743,677743.0,,,MUIS Halal Certified,,,,EERN20030011313,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,175 BENCOOLEN STREET #01-01 BURLINGTON SQUARE 189649,189649.0,,,MUIS Halal Certified,,,,EERN20030011317,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,80 AIRPORT BOULEVARD #M021-53 CHANGI AIRPORT T1 Departure/Transit Lounge West 819642,819642.0,,,MUIS Halal Certified,,,,EERN20030011325,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,10 AIRPORT BOULEVARD #02-228/(K36) CHANGI AIRPORT TERMINAL 4 (Transit) 819665,819665.0,,,MUIS Halal Certified,,,,EEHK20220000790,0.0,100.0,103.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,65 AIRPORT BOULEVARD #03-AF11 CHANGI AIRPORT TERMINAL 3 819663,819663.0,,,MUIS Halal Certified,,,,EERN20030011308,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,5 CHANGI BUSINESS PARK CENTRAL 1 #01-30/31 CHANGI CITY POINT 486038,486038.0,,,MUIS Halal Certified,,,,EERT20240000806,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,6 EU TONG SEN STREET #01-23/26 059817,59817.0,,,MUIS Halal Certified,,,,EERN20030011331,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,3155 3155 COMMONWEALTH AVENUE WEST #B1-30/31 THE CLEMENTI MALL 129588,129588.0,,,MUIS Halal Certified,,,,EERN21070012633,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,902 EAST COAST PARKWAY (Block D) #01-01/01A AQUATIC COMPLEX (BIG SPLASH) 449874,449874.0,,,MUIS Halal Certified,,,,EERN21050012417,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,1 SENGKANG SQUARE #B1-14/14A COMPASS ONE 545078,545078.0,,,MUIS Halal Certified,,,,EERX20030011339,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,3 SIMEI STREET 6 #01-33 EASTPOINT MALL 528833,528833.0,,,MUIS Halal Certified,,,,EERN21030012233,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,1 JOO KOON CIRCLE #01-49/50 FAIRPRICE HUB 629117,629117.0,,,MUIS Halal Certified,,,,EERT20240001191,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,601 MACPHERSON ROAD #01-19 368242,368242.0,,,MUIS Halal Certified,,,,EERT20240000106,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,11 Bedok North Street 1 #01-33 469662,469662.0,,,MUIS Halal Certified,,,,EERN20030011337,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,377 HOUGANG STREET 32 #01-01/18 530377,530377.0,,,MUIS Halal Certified,,,,EERT20220000490,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,2 JURONG EAST STREET 21 #01-51 IMM BUILDING 609601,609601.0,,,MUIS Halal Certified,,,,EERN20030011344,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,50 Jurong Gateway Road #B1-02 Jurong East Mall (JEM) 608549,608549.0,,,MUIS Halal Certified,,,,EERN20030011343,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,1 NORTH COAST AVENUE #01-04 1 NORTH COAST 737663,737663.0,,,MUIS Halal Certified,,,,EERT20230000561,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,5 STADIUM WALK #01-43 LEISURE PARK 397693,397693.0,,,MUIS Halal Certified,,,,EERN20040011368,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,11 TANJONG KATONG ROAD #01-42/43/44 KINEX 437157,437157.0,,,MUIS Halal Certified,,,,EERT20220000711,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,809 French Road #01-31 Kitchener Complex 200809,200809.0,,,MUIS Halal Certified,,,,EERX20030011314,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,258 PASIR RIS STREET 21 #01-23 LOYANG POINT 510258,510258.0,,,MUIS Halal Certified,,,,EERX20030011311,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,"6 RAFFLES BOULEVARD #02-105, #02-184, #02-185 MARINA SQUARE 039594",39594.0,,,MUIS Halal Certified,,,,EERN20030011320,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,4 Woodlands Street 12 #02-01 MARSILING MALL 738623,738623.0,,,MUIS Halal Certified,,,,EERN20040011365,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,23 Serangoon Central #B1-30/31 NEX 556083,556083.0,,,MUIS Halal Certified,,,,EERN20040011370,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,1 LOWER KENT RIDGE ROAD #03-09/10/11 119082,119082.0,,,MUIS Halal Certified,,,,EERX20030011324,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,120 PASIR RIS CENTRAL #01-11 PASIR RIS SPORTS & RECREATION CENTRE 519640,519640.0,,,MUIS Halal Certified,,,,EERN20030011332,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,60 PAYA LEBAR ROAD #01-37/38/39/40/41/42/43 PAYA LEBAR SQUARE 409051,409051.0,,,MUIS Halal Certified,,,,EERX20030011342,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,68 ORCHARD ROAD #B1-11 PLAZA SINGAPURA 238839,238839.0,,,MUIS Halal Certified,,,,EERN20030011323,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,88 PUNGGOL WAY #02-119 PUNGGOL COAST MALL 829913,829913.0,,,MUIS Halal Certified,,,,EERT20250000562,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,28 CHOA CHU KANG DRIVE #01-01 SAFRA 689964,689964.0,,,MUIS Halal Certified,,,,EERT20230000841,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,604 SEMBAWANG ROAD #01-24/25/26 SEMBAWANG SHOPPING CENTRE 758459,758459.0,,,MUIS Halal Certified,,,,EERT20250000612,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,3 TEMASEK BOULEVARD #03-371 SUNTEC CITY MALL 038983,38983.0,,,MUIS Halal Certified,,,,EERN20030011340,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BURGER KING,,13 TAMPINES STREET 11 #01-04 TAMPINES CHANGKAT COMMUNITY CLUB 529453,529453.0,,,MUIS Halal Certified,,,,EERT20250000416,0.0,100.0,106.0,"muis,halaltag",53dc2ded-a8a9-4214-bb2b-10df81fda8c5,2.0
BRIO,,1 JURONG WEST CENTRAL 2 #02-24 JURONG POINT 648886,648886.0,,,MUIS Halal Certified,,,,EERN21040012280,0.0,100.0,106.0,"muis,halaltag",0ec358e4-eaa9-417e-adc3-a94aa0272d13,665.0
Box' Ha,,16 RAFFLES QUAY #B1-42/43/44 HONG LEONG BUILDING 048581,48581.0,,,MUIS Halal Certified,,,,EERT20230001257,0.0,100.0,106.0,"muis,halaltag",eb72f576-648f-46af-8da2-9ce60bfbf113,2127.0
Butter Studio,,200 VICTORIA STREET #01-61 BUGIS JUNCTION 188021,188021.0,,,MUIS Halal Certified,,,,EEBX21100012885,0.0,100.0,108.0,"muis,halaltag",a71bea03-08b9-4f23-aeab-c0af18a8366d,271.0
Butter Studio,,147 JALAN BESAR 208865,208865.0,,,MUIS Halal Certified,,,,EERN21100012911,0.0,100.0,106.0,"muis,halaltag",a71bea03-08b9-4f23-aeab-c0af18a8366d,271.0
PHO VIET-NAM (MR3) @ Boleh Boleh! Clementi,,"3155 COMMONWEALTH AVENUE WEST #04-20/21/22 THE CLEMENTI MALL,MR 3 129588",129588.0,,,MUIS Halal Certified,,,,EEHK20230001279,0.0,100.0,103.0,"muis,halaltag",7c06cf5c-b7cd-43c4-9c50-eb2d71e4c8a4,1586.0
Beradik (S5) @ Boleh Boleh Harbourfront,,"1 MARITIME SQUARE #01-103-108 HARBOURFRONT CENTRE, Stall 4 099253",99253.0,,,MUIS Halal Certified,,,,EEHK20240000302,0.0,100.0,103.0,"muis,halaltag",cc7163d1-18db-477e-93f0-fd508229c65e,1586.0
BARA PENYET (S12) @ FOOD JUNCTION LOT ONE,,"21 CHOA CHU KANG AVENUE 4 #04-16 LOT ONE, SHOPPERS' MALL, STALL 12 689812",689812.0,,,MUIS Halal Certified,,,,EEHK20220001064,0.0,100.0,103.0,"muis,halaltag",6aeccde7-1ee3-4d2b-9e1b-9e6c39eb3ecc,2309.0
Bibimbap / Dosirak,,339 ANCHORVALE ROAD #01-01 540339,540339.0,,,MUIS Halal Certified,,,,EERT20240000952,0.0,100.0,106.0,"muis,halaltag",1eed1f4f-ce5c-431d-a4e7-e4f75c9602d9,2369.0
Bibimbap / Dosirak,,1 JELEBU ROAD #01-41 BUKIT PANJANG PLAZA 677743,677743.0,,,MUIS Halal Certified,,,,EERT20240000092,0.0,100.0,106.0,"muis,halaltag",1eed1f4f-ce5c-431d-a4e7-e4f75c9602d9,2369.0
Bibimbap / Dosirak,,604 SEMBAWANG ROAD #B1-10/11 SEMBAWANG SHOPPING CENTRE 758459,758459.0,,,MUIS Halal Certified,,,,EERT20240000951,0.0,100.0,106.0,"muis,halaltag",1eed1f4f-ce5c-431d-a4e7-e4f75c9602d9,2369.0
BETTER BAKER,,213 BEDOK NORTH STREET 1 #01-109 460213,460213.0,,,MUIS Halal Certified,,,,EEBX21080012645,0.0,100.0,108.0,"muis,halaltag",8bf2a7e3-ea8f-4124-bc65-458e59dc4134,1257.0
Fitra Chicken Rice (S4) @ Cantine Causeway Point,,"1 WOODLANDS SQUARE #07-03 CAUSEWAY POINT, Stall 4 738099",738099.0,,,MUIS Halal Certified,,,,EEHK20250000312,0.0,100.0,103.0,"muis,halaltag",1a389773-112f-46b9-94ce-f99a07b1f3bc,2426.0
Chicken Rice,,"524A JELAPANG ROAD STALL 2, CANTINE #01-03 GREENRIDGE SHOPPING CENTRE 671524",671524.0,,,MUIS Halal Certified,,,,EEHK25100000055,0.0,100.0,103.0,"muis,halaltag",c8cf6048-33c7-482f-9dd5-2ec29ccd5615,2426.0
Chicken Rice (S9) @ Cantine Paya Lebar Square,,"60 PAYA LEBAR ROAD #B1-51 PAYA LEBAR SQUARE, Stall 9 409051",409051.0,,,MUIS Halal Certified,,,,EEHK20240000031,0.0,100.0,103.0,"muis,halaltag",f8c8bdb6-16b8-47bd-8afe-0dff221cfeab,2426.0
CAKE SPADE,,28 KEONG SAIK ROAD 089135,89135.0,,,MUIS Halal Certified,,,,EERT20250000282,0.0,100.0,106.0,"muis,halaltag",32be9367-619f-4025-9b61-cc051dbf2f43,2173.0
Cahaya Restaurant,,14 SCOTTS ROAD #05-69/91/92 FAR EAST PLAZA 228213,228213.0,,,MUIS Halal Certified,,,,EERX21080012850,0.0,100.0,106.0,"muis,halaltag",80dc99b6-4cfd-4662-9f1d-badde9041d3c,167.0
COAST & ROAST (A CONCEPT BY FISH & CO.),,290 ORCHARD ROAD #B1-35/36 THE PARAGON 238859,238859.0,,,MUIS Halal Certified,,,,EERT20230001268,0.0,100.0,106.0,"muis,halaltag",f241463b-a8d8-4fc7-9951-959b397c07d0,2287.0
Chic-A-Boo Chicken Specialty,,"6 Raffles Boulevard #03-147 #03-148, Marina Square 039594",39594.0,,,MUIS Halal Certified,,,,EERN21070012617,0.0,100.0,106.0,"muis,halaltag",29af124d-1e9e-42aa-bc6f-2aafa75bfe35,694.0
Chic-A-Boo Chicken Specialty,,604 Sembawang Road #01-02 Sembawang Shopping Centre 758459,758459.0,,,MUIS Halal Certified,,,,EERN21070012616,0.0,100.0,106.0,"muis,halaltag",29af124d-1e9e-42aa-bc6f-2aafa75bfe35,694.0
Chic-A-Boo Chicken Specialty,,6 WOODLANDS SQUARE #01-12 WOODS SQUARE 737737,737737.0,,,MUIS Halal Certified,,,,EERN21070012620,0.0,100.0,106.0,"muis,halaltag",29af124d-1e9e-42aa-bc6f-2aafa75bfe35,694.0
CITRUS BY THE POOL,,3 WOODLANDS STREET 13 #Unit 3-3A WOODLANDS SWIMMING COMPLEX 738600,738600.0,,,MUIS Halal Certified,,,,EERN21030012192,0.0,100.0,106.0,"muis,halaltag",bdee3e3b-af1b-4f2d-809d-ca86098a3136,525.0
Carrara,,2 JALAN BUKIT MERAH #01-5148 BRICKWORKS ESTATE 150002,150002.0,,,MUIS Halal Certified,,,,EERT20240000647,0.0,100.0,106.0,"muis,halaltag",dc42ca27-88f2-4703-be62-fa8f079daddd,2289.0
Beverage Section @ Chara Brasserie,,"8 CLUB STREET #02-01, Beverage Section 069472",69472.0,,,MUIS Halal Certified,,,,EEFS20240000988,0.0,100.0,105.0,"muis,halaltag",f931754a-c4b6-457f-88ce-fd4620212c33,2362.0
Chopstix & Rice,,3 TEMASEK BOULEVARD #B1-100/101 SUNTEC CITY MALL 038983,38983.0,,,MUIS Halal Certified,,,,EERT20230001203,0.0,100.0,106.0,"muis,halaltag",907d3e77-4b16-40f8-9e05-ae66e003dc30,890.0
Chicken Rice (S3) @ Koufu Buangkok Link,,"991 BUANGKOK LINK #02-21, Stall 3 530991",530991.0,,,MUIS Halal Certified,,,,EEHN21080012642,0.0,100.0,103.0,"muis,halaltag",c416dc91-1a65-4cd7-9e33-8012da022aa2,2286.0
Champion Bread,,306 WOODLANDS STREET 31 #01-53 730306,730306.0,,,MUIS Halal Certified,,,,EEBX21120013065,0.0,100.0,108.0,"muis,halaltag",08045eed-b1a7-4e6f-8f54-15ad3fea1ea5,331.0
Cik Lim Yong Tau Foo (MR4)@Kopitiam AMK Hub,,"53 ANG MO KIO AVENUE 3 #03-12 AMK HUB, (MR4) 569933",569933.0,,,MUIS Halal Certified,,,,EEHK20240000003,0.0,100.0,103.0,"muis,halaltag",96a2bbc1-e96f-4d25-9725-addf7e8ee150,2152.0
Cik Lim Yong Tau Foo (MR2) @ Cantine Canberra Plaza,,"133 CANBERRA VIEW #01-21,22,23 Canberra Plaza, MR2 750133",750133.0,,,MUIS Halal Certified,,,,EEHN21030012197,0.0,100.0,103.0,"muis,halaltag",95f228a8-1f38-432d-ba95-8a0fd308f5a2,2152.0
Cik Lim Yong Tau Foo (MR3) @ My Kampung CCP,,"5 Changi Business Park Central 1 #02-01 Changi City Point, MR3 486038",486038.0,,,MUIS Halal Certified,,,,EEHK20230000995,0.0,100.0,103.0,"muis,halaltag",15a5042c-f6a4-4a02-a405-9aea3e488cf9,2152.0
Cik Lim Yong Tau Foo (S2)@NTUC Food Fare CGH,,"2 SIMEI STREET 3 #01-30/31 CHANGI GENERAL HOSPITAL, Stall 2 529889",529889.0,,,MUIS Halal Certified,,,,EEHN21100012941,0.0,100.0,103.0,"muis,halaltag",f4a59de7-a787-428e-bc68-4803b39f890e,2152.0
